,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,WHF
0,4379,0.001529998211854830,0.001053040801864470,0.0009395923970469320,0.000797511621188051,0.0014167528978157400,0.0011855664556445200,0.002871649753719380,0.005091998840949170,0.007069260717386970,0.005484268386067870,0.005855298170300680,0.005304464802617790,0.005806189851294970,0.0065261497791420400,0.005974013003473010,0.005688690098293520,0.006373949959130340,0.006207977619002780,0.006848058630236100,0.005161149278700740,0.005126579177186430,0.003854351293931490,0.0026728534201587900,0.0019178968363872900,1
1,4380,0.0035059602150334600,0.003242765527644850,0.0027431746624502800,0.00238364261853344,0.002454829490924070,0.0027132703371065600,0.00454832669024553,0.008779631318324460,0.010033027962828700,0.00978885377968802,0.01027873207030180,0.00967093049022238,0.009668841010075900,0.01344470139517670,0.010074038995752000,0.009586567512076480,0.010829430730488100,0.011307078881408800,0.010930617340577200,0.010600984089993500,0.010218405791436700,0.008465013946390710,0.006532772405591120,0.005359850167906390,0
2,4381,0.0016774584150204700,0.0007085198194411710,0.00046783578207493100,0.0004205684616797220,0.00037437073168674600,0.0007905866420221680,0.0014447998839981400,0.003356554563324230,0.0059944930207695,0.004735876714922900,0.005263741384595370,0.005534595473550010,0.004787568036048590,0.009517527765667300,0.006390119422735350,0.0038378259963859100,0.0054595929316964600,0.005321020698733500,0.004670671326085180,0.004413297888679800,0.004710317873972550,0.004339973368624700,0.002464652404401370,0.001908536033804110,1
3,4382,0.017320516508103800,0.009843056608472830,0.008162132555310000,0.008913826552893920,0.008936491261866260,0.010223407906851100,0.014441304054886200,0.021248082137274700,0.02703606721427300,0.02479457149498250,0.02053933408950890,0.023702999664651300,0.029054653589465900,0.0236953888895943,0.024720121969480400,0.021898092675573600,0.023190067623354900,0.025866004510465000,0.026858685674622300,0.024065082322496100,0.024539772658749600,0.02504104972465750,0.018585606408441100,0.01493768952447860,1
4,4383,0.018642031267580600,0.010206062090170200,0.008516636652375470,0.00920065502584981,0.009244442288239020,0.010382140567136700,0.014654786505360800,0.022601135308573900,0.02900271385544510,0.02708083641273130,0.02204299583402690,0.02544967934976000,0.033389181757288400,0.02619987885522270,0.02645144565194840,0.024212658868931700,0.025071200586152000,0.02838336119500110,0.02878525429418710,0.02576732268717750,0.026370910238462500,0.02684439044912410,0.019979329673098700,0.015868040743864800,1
5,4384,0.010928989214932300,0.006926022862961750,0.005966445393227480,0.006368856136809140,0.006540102811995870,0.007344800390812290,0.010342956583063100,0.016345617180834500,0.020054761575251200,0.01876131884352990,0.016256948781624200,0.017893066379005200,0.0207146355364602,0.019211461158572400,0.01978052508503870,0.018264750108688200,0.019046137956585600,0.020733161180883400,0.02092699787944710,0.019064473459371900,0.01842778579975050,0.01730806253392220,0.01438846363245090,0.01088491654355300,1
6,4385,0.006259474247061300,0.0056728653789604900,0.004717227623245110,0.005307193471875200,0.005510494314890510,0.006461659249207450,0.009595238999302340,0.012881077493581200,0.014089126215186200,0.012584263008843400,0.012501699149396100,0.013010521118341600,0.013627253369839800,0.013700388716859500,0.014333245152374300,0.012668687448523700,0.01366612296684170,0.013968987845523200,0.014696397382941200,0.013570131963365700,0.012534738660333100,0.011255924923357000,0.010527898070997000,0.007928352077385390,1
7,4386,0.002443779362094910,0.0024424073231112700,0.0019351755786931600,0.0022343044019240200,0.0022833176678841700,0.0027953959291587900,0.004397605681128950,0.006009397404624400,0.006152190804234410,0.005199349604089070,0.005033998165998030,0.004744643527991990,0.00493880864773815,0.005654947754811300,0.005749386466899530,0.0049734912889888200,0.0053306143402473000,0.0057546325837075900,0.005547493250773030,0.005954900596394700,0.006097935773796560,0.005216013756916200,0.005146090716454010,0.003787919937423630,1
8,4387,0.0024836611882674300,0.002416695005151820,0.001949199207404090,0.0019722671782096200,0.0019129309682489500,0.002337875612430330,0.0037150565627614900,0.006230215121639190,0.006554526046212470,0.0049263383823316700,0.003897722762161130,0.0027057553651671600,0.0034503602260409900,0.005363604520907460,0.0052589117195554400,0.005120069090679330,0.005035141752262950,0.005985884755931480,0.004509555031189260,0.006466540686492460,0.007261368880842590,0.00563747206356659,0.006188516029680620,0.004090258934501030,1
9,4388,0.0018856238306358100,0.0015913505526387800,0.0013117075469338800,0.001243117955762190,0.001313649190854570,0.0014142706988094200,0.0018482443826046800,0.0031021150439701200,0.003127825438914290,0.002559231091146330,0.002600672903391630,0.0016968523676346400,0.0016917887326318500,0.0029171570030518100,0.004788186883644930,0.003808950891620830,0.004523487162274170,0.004282462994445300,0.003908461481982340,0.003956425766285180,0.0034415617782968700,0.003908295328532870,0.0032939642937563700,0.0027017527916164300,1
10,4389,0.0006675676481809750,0.0003913014732468520,0.00033911933831640200,0.0003162132374658010,0.00038457618996369300,0.0004947673174096030,0.0008580398975435600,0.001658064506809460,0.0016381127923286500,0.0015367295834965300,0.0016681873963227500,0.0012429005605286200,0.001167823564514690,0.0017372264043576700,0.002454907360431210,0.0017149597915719000,0.0020772013040591500,0.002036682336159490,0.0019167469427991700,0.0018047522027195500,0.0014029548652713300,0.0018435825030310200,0.002393439448053930,0.0017421602104349500,1
11,4390,0.003734088831950810,0.0033260101546969400,0.003052554671831660,0.0029857306139554600,0.003193400383288300,0.0035108757954279300,0.0051777670950371400,0.007042506779177370,0.0064610387164721500,0.006357417957900680,0.005719253387857210,0.005798773035968750,0.006305187930037440,0.006458078740798350,0.006002221177891510,0.005719542336422840,0.006393190616048510,0.007545679816041530,0.007353698101006820,0.00661979862553979,0.006169915747847950,0.006242411601788620,0.007144950613473920,0.005451821084894820,1
12,4496,0.0041633708810780700,0.004224273387599980,0.004966976587304270,0.002655474625941660,0.0032342089034797200,0.0031438585729010800,0.005945411688318720,0.011990705006479000,0.014392216745775900,0.014661163349920300,0.016995612764699100,0.01566304670329980,0.017454970267575400,0.015077573913680100,0.01794727113797780,0.020169152115342600,0.017093203029481900,0.018770468191097700,0.0174048339199879,0.016270858660230800,0.011809507225606700,0.01103100103176530,0.009709732643648680,0.007407858591027490,1
13,4497,0.00562223496986023,0.005536423736462660,0.004513014312350590,0.004131797923314010,0.00417545085074465,0.0048299204920593200,0.00732859018089768,0.012098253755599300,0.01457411142787730,0.012927054531912700,0.012798363488808500,0.011694306458335000,0.01233424347632390,0.013415998288958100,0.01172052509568750,0.011943857689003,0.013579370456357700,0.016836075203165400,0.014348194247482300,0.013754808832410300,0.01546084918833030,0.015275843574005500,0.008119977319111700,0.007039215916099420,1
14,4498,0.007925635622215020,0.006870757884444810,0.005722707894363970,0.005317253631266600,0.005141141029619810,0.006473455899468030,0.009974426901572410,0.014803209565575000,0.019017427428465700,0.015294389337197200,0.015354449898492700,0.01391048939603440,0.01567169744731700,0.016496524271771200,0.014669427924389500,0.014059270294039700,0.01702594084653540,0.019817833712585100,0.017385296734618300,0.017364867469284200,0.019533257863852200,0.01958925074107380,0.01086297698934650,0.009329226656680890,1
15,4499,0.01684619713137200,0.009815513938618920,0.008401757638162690,0.008824450958304700,0.008823112270362370,0.01044116690074620,0.014774476449922900,0.02257417452913390,0.027929969044937300,0.026372456418095000,0.021308679867398100,0.0239183838906151,0.028901565579717300,0.026339708002141800,0.025440460409064000,0.023228436689241900,0.024529908912493100,0.027744536595549300,0.028238695542647700,0.027255025819945100,0.02905527934455500,0.02745369823717670,0.021316946131008500,0.015842708363395700,0
16,4500,0.029884184586247200,0.02112329779022280,0.01833005575719850,0.01823940795273750,0.018486107117849500,0.020125764672437700,0.027946436432946200,0.04416395247173570,0.054669957684656800,0.05094361081108470,0.04766251736299530,0.04940120004154190,0.05711172813834320,0.05036528828905510,0.05400477871801150,0.05328667606454930,0.04930100747450800,0.054983669956462400,0.05277502433817140,0.051864336632449800,0.04454938481033400,0.042850530747518600,0.0377113538597671,0.029268644042244500,1
17,4501,0.01015082932949990,0.007740782516098370,0.0068356256155334500,0.0068935063297406900,0.007412235649426880,0.007918271019625290,0.011036870949107600,0.01830730593031440,0.020762289471900100,0.01993023008230370,0.017757169611430400,0.01789733127772290,0.023665487886528700,0.02407848431411230,0.021272819925182400,0.020069439071087600,0.020473019501473200,0.022761279927956700,0.023539105756953100,0.022233048225954600,0.021125433970923700,0.0179959899774418,0.016341457587037200,0.012101045045741400,2
18,4502,0.00833595614994277,0.005091983229814850,0.004359578873625410,0.0046631187641399500,0.004749939606230840,0.005155881162347590,0.007276963078938140,0.011528357519990700,0.013804661476559800,0.01239591502314300,0.010549027321018100,0.01160351186239560,0.013951304908652800,0.011615144267780500,0.012196765697789300,0.011016787058926300,0.011631623911709200,0.013132897739628400,0.013246859726932000,0.012005688025175200,0.011708872393403300,0.011733093002691100,0.008766369024259680,0.007303119123675790,2
19,4503,0.00996436720613674,0.0052815372812970100,0.0046094849818754400,0.004740640990976650,0.0048206032228967900,0.005275243374503540,0.007394497621015630,0.01297894881777430,0.016268814184283500,0.014593791159146400,0.012180890346011700,0.013621421042716500,0.01723306352074040,0.014129031567386000,0.014602404624915200,0.013431274686213500,0.013830670565775100,0.015427312074993100,0.01542960260071290,0.014077207531815100,0.013955765741862500,0.014190020337138900,0.011116648078731400,0.008676265794045020,2
20,4504,0.0009748027518238050,0.0008123784175004180,0.0006092315594001560,0.0006110865209807350,0.0006207828182953550,0.0007267273642820550,0.0015205691634634400,0.0028042542947571000,0.002780208948171020,0.002394186388818350,0.0024891404135959900,0.00198725123788171,0.0020902977325979200,0.0028247050085400900,0.0027196960457916300,0.0024952985182174900,0.0023490025562133700,0.002550289441145360,0.0023039501811144300,0.0026717511459893100,0.002786618561947930,0.002413496430528630,0.0028114278833132600,0.0018091021037750800,2
21,4505,0.0017753557847809800,0.0015236889476256300,0.0012502734818527200,0.0011781735846307500,0.001243578508075830,0.0013097729458431200,0.0017090063174741400,0.0028571959902154900,0.0027802431865424500,0.002390120846411290,0.0024345909918458200,0.0016570434346158800,0.0016596733070000400,0.002704041462915850,0.004303180185678210,0.003542566802218640,0.004220140521193790,0.003941412020990350,0.003744069142115500,0.00362560383734042,0.0030791606531805900,0.0035691035028988900,0.002964516897525100,0.0024863516376664500,2
22,4506,0.001835421276016130,0.0014923754678934300,0.0012738157668314600,0.001136484662597740,0.0011655193364480600,0.00137485386318097,0.0019945657663699500,0.0035582356196326100,0.0030902204378709800,0.0033186114139153100,0.002838191402175200,0.0023825183089923500,0.002577366818580500,0.0032616753784157100,0.002932580579806390,0.0031005347553151900,0.00436736426281707,0.005277452214204390,0.003961330959628410,0.006200881838608550,0.0037785570911134800,0.009653385104707,0.004179588929079070,0.0035155832129301900,2
23,4507,0.004383695689605850,0.003662917788358000,0.003316108257198800,0.003237651119258850,0.003422884802443940,0.003855561021079870,0.005451227210259050,0.009090034177278720,0.008133821583368540,0.008552787166859800,0.0069750882714889700,0.006803339847898440,0.0071230949609367700,0.007900048936395130,0.007056767935517810,0.00705729916641613,0.008158017493156820,0.010328491507981500,0.009291959934737530,0.008461615175897490,0.007669454494218630,0.008112103971933900,0.007906464372801970,0.00610448713143369,1
24,4613,0.013239766601137600,0.013571643504470200,0.012787703828916500,0.008296290209745640,0.009496213238725390,0.009162819511558980,0.013439847799258600,0.02554485035937410,0.030768192235074500,0.033214006326814000,0.039789013669913800,0.03859641293126510,0.042564335165673600,0.039271245033013100,0.0394369648295512,0.04253155943465120,0.03560325653777360,0.04470965744423770,0.0380315296778614,0.035798397900154500,0.02949878852513910,0.030403868134672500,0.025368148575464400,0.018630100230484200,2
25,4614,0.005643194645169650,0.005471983331577870,0.004367071223614910,0.003808967061154700,0.003919154548308600,0.004274414236880790,0.00742285428370296,0.012835808069062900,0.01452990352816850,0.01436368168827250,0.014185607762666100,0.013866426031318400,0.014420798132609300,0.015804331164788600,0.014138305893135600,0.014247551385812600,0.015285646851741700,0.017476434688763900,0.015566619867143500,0.015263013448774800,0.015610563654537200,0.013447320539384100,0.008948887006935570,0.007282707644551990,2
26,4615,0.007739107827493540,0.007258493273592170,0.0054921001761534900,0.004801680122795780,0.004988696060638040,0.005853745751256090,0.009951706495344200,0.01634434235935930,0.019990519235819900,0.016786160520816300,0.01570424597694120,0.0163379136124712,0.017146604583397300,0.02018284962858270,0.018523103259992600,0.016947904048434500,0.019571282237588000,0.020003551140211100,0.01791343582608600,0.018888104253328400,0.018722668396944500,0.015848960162232600,0.012705771225031900,0.009075643430324320,0
27,4616,0.009664588902104400,0.007199294095264690,0.0065388617161983100,0.006402041123250540,0.009038965780610070,0.00812467099044343,0.012716606394334700,0.021996894836741700,0.027971967123831500,0.02316086176686780,0.02045707293494030,0.021378751305104300,0.022544195283819300,0.028205600873129400,0.025407428025837800,0.02350680313112390,0.02491748467657030,0.024315035857915400,0.027763556026595600,0.02509856497500920,0.024720645513118400,0.018268580753822600,0.019816172116100200,0.011524228278587700,0
28,4617,0.02327945333230920,0.01741446455687380,0.01614678920044300,0.016243943925797000,0.01686391784008820,0.018380244746186600,0.024636012815892800,0.042319385047959600,0.051134099116006300,0.04585925572885130,0.04337930133249920,0.04558202893820480,0.050683593444068700,0.05028757175239080,0.05353843536851730,0.0497741632661746,0.05173883483565420,0.0531621498404059,0.050987785835803300,0.04833866803867130,0.04136426542034390,0.03638475129887760,0.03430806924545630,0.025235723074658100,1
