,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,WHF
0,4379,0.0029208388839324000,0.002444545862219580,0.0023312554878439400,0.002189372626515730,0.0028077513174354700,0.0025768869114856900,0.004260621542877250,0.006477877746183430,0.00845238535235556,0.006869600870842040,0.007240113821005190,0.006690047748734210,0.007191073908508730,0.007910030952395220,0.007358663287748820,0.007073737829363410,0.007758043142458510,0.007592301997139670,0.008231491393499980,0.006546931859317200,0.006512409912983460,0.005241954207441430,0.00406210212702644,0.0033081971765744,1
1,4380,0.004894048427532300,0.004631220362951830,0.004132325413802270,0.0037732941879257300,0.0038443818990022900,0.004102462744343950,0.005934962915517580,0.010160373455078900,0.01141202415325700,0.011168190097896200,0.011657386001808600,0.01105043107226110,0.01104834450270180,0.014818945220325000,0.011452978058963100,0.010966185609374600,0.01220731755422680,0.01268430035468720,0.012308363214209700,0.011979189133486700,0.011597143755755800,0.009846194336308770,0.007916644353711630,0.0067453559637643800,2
2,4381,0.0030680936791762200,0.002100504787849490,0.0018601560165880800,0.0018129545382427500,0.0017668211603902700,0.0021824572936513400,0.0028357592349537600,0.004744850893700090,0.007379114776956370,0.006122251688277610,0.006649381057289450,0.006919857854104680,0.006173871004844640,0.010897242033393300,0.007774190082454800,0.005225451929171240,0.006844959788685600,0.006706580582951580,0.006057137128715350,0.0058001222052803600,0.006096728450074920,0.005726899824222500,0.003854191129436980,0.0032988494133263400,1
3,4382,0.018689361431645800,0.011222317423662700,0.009543734850499890,0.01029438175945530,0.010317014897124500,0.01160213890336390,0.015814159640517500,0.02261145607219460,0.028391378648526800,0.02615300526982450,0.021903695290555400,0.02506295396839800,0.03040715318958780,0.02505535379493690,0.026078659450420700,0.023260561164068100,0.024550736427030200,0.027222945809205900,0.028214244196379400,0.025424532255268900,0.025898561361214900,0.026399140162247500,0.019952689097280000,0.016309853659091000,1
4,4383,0.020009035358175300,0.011584817248918500,0.00989774513331383,0.01058081068840350,0.01062453695636590,0.011760650453511400,0.016027344715933900,0.02396262447842450,0.030355285806157900,0.028436085484748900,0.02340526247649110,0.02680720057775800,0.03473564348140080,0.027556355076377700,0.02780757144762050,0.02557190323171980,0.026429249024438700,0.02973679588657640,0.030138129159961700,0.027124401446926900,0.027727148217703800,0.028199968883728900,0.021344470944570300,0.01723890892535600,1
5,4384,0.012306737356498000,0.008309347024238950,0.007351106218971840,0.007752956415688750,0.007923964549066130,0.008727541206753880,0.01172152105162730,0.017715820111761000,0.021419797772201500,0.020128156769881300,0.017627275225140600,0.01926111375665620,0.02207875254751410,0.020577672049320500,0.021145943285718400,0.019632279741341900,0.02041257913791120,0.022097252386234800,0.022290819075721000,0.020430889099857100,0.01979508832826510,0.018676924805500500,0.015761392823306700,0.012262726077112200,1
6,4385,0.007643726891841510,0.007057935153420010,0.006103628574260800,0.006692772617031980,0.0068957902676823500,0.007845630255957710,0.010974845017462200,0.01425610643099600,0.015462472374658000,0.013959705400499900,0.013877256550190100,0.01438536974442240,0.01500124290521410,0.015074276376749300,0.01570625126102220,0.014044012239306700,0.01504005835795900,0.01534250135437000,0.016068897630730400,0.014944201067255100,0.01391025003801620,0.012633217652662400,0.011906204921262200,0.009310280022215690,1
7,4386,0.003833347162692260,0.003831977034920400,0.0033254518500774800,0.0036241639952581300,0.003673108987115260,0.00418447393775281,0.005784451856533940,0.007393998399423120,0.007536592891837590,0.006585078972725060,0.006419957864543650,0.006131006289422300,0.006324900942609460,0.0070400424880180600,0.007134349649632510,0.006359535271914880,0.0067161608607921800,0.007139588458747190,0.00693273766508624,0.00733957750371683,0.007482413437133480,0.0066017199128552800,0.006531894273224780,0.005175615387947570,1
8,4387,0.0038731734346009500,0.00380630053349778,0.003339455944267440,0.00336249178203747,0.003303238225750910,0.0037275909339768300,0.005102853509920080,0.007614508523559420,0.007938367692122510,0.006312448047932490,0.005285265260433840,0.004094958240549410,0.00483852588776306,0.006749105087057150,0.006644558119837290,0.00650590889484403,0.0064210998578250200,0.007370518503189520,0.0058962452642935300,0.007850504893537670,0.008644225914534530,0.007022591139920480,0.007572867517264890,0.005477533235292740,1
9,4388,0.0032759691262135900,0.00298210576262863,0.0027028522917773500,0.002634358243979940,0.0027047912310425900,0.0028052725760626500,0.0032386417467038300,0.004490765801450910,0.004516440382536970,0.0039486380707273900,0.00399002215569206,0.003087460616559050,0.003082404035057610,0.004306065401889360,0.0061744889904036600,0.005196617046616190,0.005910157988311100,0.005669469560379250,0.005295989021519910,0.005343886492921720,0.004829739696009560,0.00529582309951754,0.004682347810619980,0.00409096124247123,1
10,4389,0.0020596096618137800,0.0017837283179028500,0.0017316188712209100,0.001708744677925520,0.001777012402750440,0.0018870500370503600,0.002249816588682110,0.0030487267861347000,0.0030288028638318400,0.002927560878962450,0.0030588355747471800,0.0026341411515718200,0.0025591687357049300,0.0031277784133827600,0.003844459660039400,0.003105542817363280,0.003467279737596600,0.003426817211481310,0.0033070488847557600,0.003195210150203870,0.00279397250516289,0.003233986360997500,0.0037830773707378300,0.003132705346806740,1
11,4390,0.005121859267692910,0.004714349032576220,0.0044412744655190300,0.004374543491678800,0.004581923982855020,0.004898957160661330,0.006563526527502130,0.008425668681630540,0.007845010587607080,0.0077415341698422800,0.007104258545123070,0.007183667424597970,0.007689376896941060,0.007842054735096270,0.007386832168972540,0.007104547091191450,0.00777725699768193,0.008928140812585150,0.008736426522687990,0.008003549348579910,0.0075542931451024600,0.007626688014354520,0.00852796981454289,0.006837198767848290,1
12,4391,0.004860323042745990,0.004347505017497270,0.004129308198987550,0.004227298740172170,0.004342686573091630,0.004654278092060820,0.0062258866775832200,0.007647787936251500,0.0071933728791957000,0.010231713012555600,0.005973017313344480,0.0065855631688425500,0.007017329576497610,0.0070699166796114200,0.006767320948168100,0.006706070384561050,0.007402405302549980,0.012890691074843400,0.009499345556431380,0.007703096635042610,0.0073733544880547700,0.007796786969612860,0.008616916948736130,0.006180112146161010,1
13,4392,0.009936190974110050,0.008659102772245970,0.00802403004464695,0.007848914741681820,0.008292121773850500,0.009067119140687060,0.012774303558113100,0.017089281705937400,0.01790512197165550,0.019195256656648600,0.01450340046017220,0.01627420039821990,0.017258502562827900,0.017697777477676900,0.016343863237881400,0.015586753919626700,0.01956185233521400,0.02531421832711910,0.025582004063067400,0.019036676709081600,0.017045994467963700,0.01886512447610380,0.016401209618882900,0.012352821878963000,1
14,4393,0.01241608787264880,0.009435972297273750,0.008407540532731070,0.00772212491659979,0.008257273812061980,0.009002952750089730,0.012963046552156000,0.022553508097853200,0.029955275539961600,0.022347947782948900,0.02598136948372750,0.027554216762110800,0.027368734997368700,0.03182060684470010,0.028851543455912700,0.026770964258624600,0.03764335489765470,0.033601477921178600,0.05042962962201800,0.033193296990288300,0.02673848085568680,0.03296021448789200,0.020206206111831000,0.0178193138675754,1
15,4496,0.005550543338981430,0.005611361010022100,0.006353029645026810,0.0040447475409815900,0.004622675657923860,0.004532451182818370,0.007330101813423320,0.013366974207763700,0.01576514070865030,0.016033712677728000,0.018364910270031400,0.01703420043573250,0.01882362790080640,0.01644954319326680,0.019315243009921800,0.021534028969483100,0.018462364594315900,0.020137293372664900,0.018773561391743100,0.01764116572767700,0.013186028830311500,0.012408607073735000,0.011089179175377400,0.008790511568667070,1
16,4497,0.007007375271057750,0.006921683570298430,0.005899699726773350,0.005519014361460860,0.0055626064815895100,0.006216164465073540,0.008711353577206450,0.01347437314449670,0.015946782016567800,0.01430201942460430,0.01417350764450910,0.013070988534473400,0.013710034138167800,0.01479028209672740,0.013097170650000400,0.013320192147285300,0.01495342669128580,0.018205594939840500,0.01572117953246050,0.015128620686607500,0.016832284576223,0.01664753666952350,0.00950163833536176,0.008422382402632440,1
17,4498,0.009307567350991080,0.008254159028285050,0.007107708239599280,0.006702818762903870,0.006526951481165340,0.007857410473815760,0.011353504721633300,0.01617556102699350,0.020383908602750700,0.016666056598987800,0.016726033497608200,0.015284084391578500,0.017042839129506300,0.017866516993358000,0.01604196573987710,0.01543265804197110,0.018395196105701300,0.02118319994339440,0.01875405142112410,0.018733650613182900,0.020899020500826900,0.02095493538154300,0.012240817084088600,0.010709203222563500,1
18,4499,0.018215702768485300,0.011194813119974400,0.00978302614234166,0.01020513066255940,0.010203793839371700,0.011819594565095900,0.01614686793576460,0.023935701254593100,0.02928403529904480,0.0277286922435515,0.022671969391381700,0.025278038170183700,0.030254278427137600,0.027695989445222000,0.026797994478787500,0.024589052045885900,0.025888711354879900,0.02909886115185120,0.02959233174941400,0.028610032251010400,0.030407778073017600,0.02880842792314410,0.022680224140319000,0.017213611832181500,0
19,4500,0.031235528672986700,0.022486845546233800,0.019697494420917900,0.019606972886302700,0.01985332840640590,0.021490701964067700,0.029300479748444700,0.04549540524283490,0.05598677588553850,0.05226561970851290,0.04898909673145250,0.05072535747385600,0.05842514502155600,0.051688102773515200,0.05532252349451320,0.05460542113788050,0.05062530447225420,0.05630005116495950,0.05409448212798860,0.05318506298466590,0.045880300685009700,0.04418381307819430,0.03905179491952190,0.03062084555967530,1
20,4501,0.011529661425932700,0.009122971740059960,0.008219075697637660,0.00827687578563549,0.008794882529947040,0.009300213007085940,0.012414468814447300,0.01967477628390370,0.02212634010236020,0.021295439748126400,0.019125406289462200,0.019265372714489700,0.025025494443128800,0.025437915578287100,0.022636159401058500,0.021434454822698400,0.021837473076878400,0.02412254602084990,0.024899288360310500,0.023595050130774100,0.022488978751295000,0.01936389398541060,0.017711666312161000,0.013477160546450100,2
21,4502,0.009717316313746900,0.006477862156794990,0.005746478019305330,0.006049595087276820,0.006136294990372890,0.0065416710813021800,0.008659798390350070,0.012905270758339800,0.015178403887423600,0.01377161977825410,0.011927304738831400,0.012980320412856300,0.01532484304933400,0.012991936614627100,0.013572747862317900,0.012394412900561000,0.013008393302874700,0.014507575898512500,0.014621379139968200,0.01338193635553560,0.013085534179603200,0.013109721050262400,0.010147129635017300,0.008685918000451950,2
22,4503,0.011343459039070900,0.0066671521648067500,0.0059960360153647800,0.0061270093278286100,0.006206860174605300,0.006660867025248700,0.008777169210111210,0.01435384142318310,0.017639124099627200,0.01596643433452390,0.013556894624459500,0.014995418702358700,0.018602030263837800,0.015502322139822800,0.01597503580197680,0.014805537214390400,0.0152043767467081,0.016798794179142900,0.01680108151422470,0.015450570293678000,0.015329297668728400,0.015563225953932200,0.012494134816770000,0.010057151916072000,2
