,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,WHF
0,4379,0.0020418798359941700,0.001565166945852410,0.0014517767021750400,0.0013097687662995000,0.001928692578977510,0.0016976246582353600,0.0033828435587264000,0.005602054348466140,0.007578302549962440,0.005994122790325360,0.006364962360201990,0.005814411386059590,0.0063158792173618600,0.007035470046230970,0.006483616332315400,0.0061984397024890400,0.006883348253892530,0.0067174610021410600,0.00735721386560126,0.005671169335139240,0.005636616956540670,0.004365041301268530,0.0031841491412874000,0.002429579598089540,1
1,4380,0.004016828830632130,0.003753769074211710,0.0032544343322687300,0.002895086608207510,0.002966236985508860,0.003224545337855930,0.005058660919990520,0.009287796302041650,0.010540550372699000,0.010296501369360600,0.010786128516029500,0.010178638535156300,0.010176550126215300,0.013950474756067600,0.010581540380660000,0.010094318807041200,0.011336544851735400,0.011813948128688100,0.011437679586889600,0.01110821532806660,0.010725833164396700,0.008973340223738200,0.007042089277484620,0.005869768357154390,2
2,4381,0.0021892644413269800,0.0012208225876238600,0.0009802619407808470,0.00093301885273382,0.0008868448067463900,0.001302847337335010,0.0019567251864236200,0.0038674997741210700,0.00650408585020329,0.0052461147941465200,0.005773708845549080,0.006044424076820760,0.0052977796148892600,0.010025314454962800,0.006899509427963270,0.004348524475681180,0.005969459986220500,0.0058309587945302200,0.0051809428338948100,0.0049237013431006600,0.0052205690563449800,0.004850414414034130,0.0029760548631123800,0.002420223594471600,1
3,4382,0.017824302870355500,0.01035067641019790,0.008670614109649390,0.009421922739276690,0.009444575828823290,0.010730832715396500,0.01494656649147570,0.021749854970156800,0.027534872743984800,0.025294526163343700,0.0210414702734193,0.024203513944778900,0.029552424258570700,0.024195907071507600,0.025220114805582300,0.02239953227015160,0.02369084486630150,0.026365409891545600,0.02735758214181900,0.02456541097515500,0.025039857953811600,0.02554087803201010,0.019088744202111100,0.015442697481113900,1
4,4383,0.019145140134143700,0.010713495791326100,0.009024936464516660,0.009708604165026030,0.00975236897917448,0.0108894839988438,0.015159939496755900,0.02310221447709590,0.02950051115228570,0.02757961899079720,0.022544361141682100,0.025949298166596300,0.03388473026116600,0.02669911307027770,0.026950550897259500,0.024712911864112600,0.025571013436183000,0.028881476012894100,0.029283163075151600,0.02626677865907390,0.026870056771542000,0.02734329424499690,0.02048175295223440,0.016372571741059800,1
5,4384,0.011436052295929300,0.007435138128715410,0.006476052601726350,0.006878257043000860,0.007049415925839230,0.00785370096356493,0.010850320103066700,0.01684990334082680,0.020557146183015200,0.019264366555408300,0.01676128039889020,0.018396559214403400,0.02121668184927860,0.019714278097789700,0.020283050284527800,0.01876805239447470,0.019549039651387900,0.02123519799623370,0.02142893532131200,0.019567365754185300,0.018931004502681000,0.017811855280903000,0.014893753158528500,0.011392002219110300,1
6,4385,0.006768931229629140,0.006182623095951610,0.005227475263224000,0.005817138656421040,0.006020335274005920,0.0069710125783985400,0.01010298584869040,0.013387139805284500,0.014594569201380900,0.01309047748724200,0.013007955955478400,0.013516517068699300,0.01413293314253960,0.01420603099555330,0.014838562987089400,0.013174858645382300,0.014171782812420600,0.014474492422575600,0.015201529041854000,0.014075841020268700,0.013040978528181400,0.011762820395531400,0.011035166777787300,0.008436953483027790,1
7,4386,0.002955192521705070,0.002953821186119180,0.002446849482171670,0.0027458249522245800,0.0027948130907496100,0.0033066288269092100,0.004908017180411120,0.006518982593087300,0.006661702787375990,0.005709350076519470,0.005544083408489160,0.005254877112768600,0.005448942690659050,0.006164714657559150,0.006259104954130400,0.0054836075512986900,0.005840547517710190,0.00626434838143274,0.006057315241791900,0.006464513723518410,0.006607475571647690,0.005726005686201990,0.005656118492905420,0.004298644001858640,1
8,4387,0.00299505390182121,0.002928122049990980,0.0024608659214449200,0.002483922066086080,0.0024246162757829600,0.002849343065292450,0.004225817981771490,0.006739687104365900,0.0070638317657540000,0.005436478818333690,0.004408390534420940,0.00321703421858715,0.003961257345863730,0.005873520785426320,0.00576888165651422,0.005630110207533590,0.005545226408476270,0.006495481998529990,0.005019909137845690,0.006975891513136610,0.007770312226093910,0.006147247925507210,0.0066980093901140900,0.00460082800001109,1
9,4388,0.0023973231376108900,0.002103200723518860,0.0018237010812757300,0.0017551466536555400,0.0018256417297816000,0.0019262116525102300,0.0023599628527519500,0.0036131906972581400,0.003638887911356930,0.003070585062580110,0.003112005629017200,0.002208648451321000,0.0022035874122717100,0.0034283274780392500,0.005298398145223480,0.00431966417420062,0.005033834126400660,0.004792933523468350,0.0044191237488655900,0.004467063443510550,0.003952463408784650,0.004418957680597350,0.0038049415924564800,0.0032130336970198100,1
10,4389,0.0011798914111495800,0.0009037668684909060,0.0008516114855669580,0.0008287171278955050,0.0008970450330318420,0.0010071796692329700,0.0013702660118655500,0.0021698804757133600,0.002149938989798240,0.0020486077566904900,0.002179998175565350,0.0017549293698731100,0.001679890863282590,0.0022490017896480200,0.002966314815094950,0.0022267465921976100,0.0025888023957768300,0.002548304200574440,0.00242843029401277,0.0023164929698288100,0.001914901620215280,0.0023553033631654600,0.002904878415226570,0.0022539330663306700,1
11,4390,0.004244840493763450,0.0038369710245736300,0.003563655733037540,0.003496865933583940,0.003704429237686350,0.004021741890975640,0.005687778632086170,0.00755156232758738,0.006970392363789280,0.006866824728057850,0.006228987323293260,0.006308466204384700,0.006814621476754190,0.006967433905594370,0.006511810045361880,0.006229276123724780,0.006902579046780040,0.008054477404742310,0.007862594112205940,0.007129070882049030,0.006679418644013560,0.006751877331794610,0.0076539536424129500,0.005961692123780480,1
