,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,WHF
0,4379,0.002198453400451040,0.0017218153036647600,0.0016084428502275400,0.001466457194534160,0.002085283901827160,0.0018542522342375700,0.0035392067341242200,0.005758069343177200,0.007734007483340350,0.006150076271880490,0.006520857659282210,0.005970393063241940,0.006471782217288910,0.007191260146729930,0.006639493015308450,0.006354361127962290,0.007039162221376260,0.006873300996326490,0.007512953486450200,0.005827173486128910,0.005792626528588560,0.004521250375809360,0.003340543490631840,0.002586092334809790,1
1,4380,0.00417309253759351,0.0039100740536502600,0.003410817654293830,0.0030515263097067600,0.0031226655239462900,0.0033809333492826200,0.005214761169828300,0.009443233026238470,0.01069579054739510,0.01045177983386230,0.010941330161007400,0.010333935491620400,0.010331847410338100,0.014105179934350100,0.010736774124272900,0.010249628992758200,0.011491660139735000,0.011968988515014700,0.011592779007463900,0.011263366439580900,0.010881044269348800,0.009128826284182750,0.007197878339466420,0.006025741349164390,2
2,4381,0.0023458148820349200,0.001377524970973420,0.0011370020666340200,0.0010897663907404100,0.0010435995891801900,0.0014595368514998100,0.002113312111127520,0.004023786909903950,0.006659959321653380,0.00540218563361061,0.005929696908712700,0.006200369666409730,0.0054538423484569400,0.010180635467043300,0.007055320859857000,0.004504736141611580,0.0061254173372197200,0.00598693787552475,0.005337023898443410,0.005079822767275910,0.005376643903780090,0.005006547336483180,0.0031324818611844800,0.0025767377990919600,1
3,4382,0.017978400268548100,0.010505946374964900,0.008826147665981580,0.009577338419850590,0.009599987955265100,0.010886043035949400,0.015101115389018200,0.02190333647308060,0.027687446612775500,0.0254474515288983,0.021195062917597100,0.0243566104835205,0.02970468158578940,0.024349004803721300,0.025373051845826700,0.022552911842655200,0.02384402183970600,0.02651816724195100,0.027510183826427700,0.024718450734451800,0.025192823275260600,0.02569376474645350,0.019242643217142900,0.015597168538719100,1
4,4383,0.019299030300996300,0.010868708831937100,0.009180414429824580,0.0098639748670264,0.009907732814741470,0.011044669427974500,0.015314454917370500,0.023255483803031300,0.029652776624355300,0.02773218583917360,0.022697717991415700,0.0261021208024026,0.034036307875900300,0.026851818064682200,0.02710321644259700,0.024865928481416300,0.025723895422564600,0.02903383860781520,0.029435462647813600,0.026419551484120300,0.027022734945918700,0.027495898171289800,0.02063543341265860,0.016526896907044500,1
5,4384,0.011591151971815700,0.00759086552372101,0.006631930471422770,0.007034071809264640,0.007205203838314420,0.00800936268860535,0.011005511676774600,0.01700415361638420,0.02071081481469960,0.019418238016360000,0.016915544578848700,0.018550566829053300,0.02137024700382490,0.019868078970354600,0.02043676192019300,0.018922001724102100,0.01970286644886090,0.021388760245709100,0.02158246717457850,0.01972118967640410,0.019084928266113000,0.01796595463204680,0.015048310342162000,0.011547108806186000,1
6,4385,0.006924763148448670,0.006338547002954310,0.0053835490271172200,0.005973119905711250,0.006176284642981660,0.00712681279188249,0.01025829467460120,0.01354193336739740,0.014749173325159100,0.013245317593869700,0.013162809009233000,0.013671290332305800,0.014287609694210100,0.014360696078614900,0.014993128829725300,0.013329685513119200,0.014326453268814000,0.01462911538567070,0.015356037937321700,0.014230526529346200,0.013195826400895000,0.011917868803488700,0.011190329350175200,0.008592523699292340,1
7,4386,0.0031116227929517500,0.003110251672520080,0.002603359509352050,0.002902288071970590,0.0029512685245543900,0.0034630039599352900,0.005064141065336190,0.00667485372732896,0.006817551529686480,0.005865348237182840,0.005700107498488410,0.0054109465774781500,0.005604981707658760,0.006320641374287010,0.006415016861594340,0.005639641129592420,0.005996525094292320,0.006420259466234790,0.0062132588088354200,0.006620393403594700,0.0067633328218787900,0.005882001233701410,0.005812125005280760,0.00445486349373225,1
8,4387,0.0031514779190595900,0.0030845565684301700,0.0026173737495311600,0.0026404262768033400,0.002581129791218320,0.003005789943675600,0.004382048899605090,0.006895523611410960,0.00721961741647152,0.005592519790839220,0.004564592807730530,0.0033734234084628100,0.00411752977165337,0.0060294931887031200,0.0059248704770344600,0.00578612080045086,0.0057012503191457800,0.006651356819872120,0.0051760154676026000,0.007131690961145350,0.007925987034320480,0.00630317738265918,0.006853852436139240,0.004757000081051770,1
9,4388,0.002553840935173770,0.0022597646671011200,0.0019803088766533400,0.001911765204806240,0.0019822492206832500,0.0020828033646021700,0.0025164865119164800,0.0037695177325897400,0.003795210914951800,0.00322699722943837,0.003268411297240310,0.0023651958507955700,0.0023601356057925600,0.003584683517286530,0.005454460781747510,0.004475880368136930,0.005189938271411480,0.004949075464319820,0.004575324338199050,0.004623256511397260,0.0041087372142895700,0.004575158295985920,0.003961238543237890,0.003369423514552990,1
10,4389,0.0013366002163520000,0.0010605189959560600,0.00100837179589474,0.000985481030208877,0.0010537982151121300,0.0011639155718581200,0.0015269449484500300,0.002326433957647710,0.0023064956004305500,0.0022051802655774800,0.002336550070094080,0.0019115479551143100,0.0018365212216094700,0.002405542857929040,0.0031227433413214000,0.002383291152183870,0.002745290151407710,0.0027047983101260500,0.0025849432110518400,0.0024730234491538100,0.002071495106782550,0.0025118277533755900,0.0030613165804508100,0.0024104733609243500,1
11,4390,0.004401068427080520,0.003993262950131790,0.0037199905401040000,0.003653211219564060,0.0038607419582454200,0.0041780048271077200,0.00584378017717808,0.007707271456343690,0.007126192674581130,0.007022641287982370,0.006384903956030440,0.006464370367368440,0.006970446227051600,0.007123234680550340,0.006667682304932690,0.006385192711150930,0.007058389997069230,0.00821010762917923,0.008018254441965390,0.007284846297145660,0.0068352646068137900,0.006907711926267070,0.007809646706594200,0.0061176506935101100,1
12,4391,0.004139342718710750,0.0036261531559637400,0.0034077982535020400,0.0035058597889940700,0.0036213312205872500,0.003933148488121700,0.0055058957066355200,0.006928827135091980,0.006474082853583910,0.009514624269341260,0.005252843138128680,0.005865832784101210,0.006297912007225000,0.006350537209781050,0.006047722247235240,0.005986427307494650,0.006683266721270890,0.012175528765585400,0.008781726211796880,0.006984175905125860,0.006654194859413050,0.007077934118496770,0.007898658283131680,0.005460088011490400,1
13,4392,0.009218888124695360,0.007940874670339670,0.007305341831510510,0.007130099657221890,0.007573627793610470,0.008349186647307220,0.012059056925908700,0.016377161282460600,0.01719359262578590,0.01848466201546900,0.013789406561502200,0.01556148944700220,0.01654650474013870,0.016986097910382200,0.015631202757505000,0.01487354491231050,0.018851523293203300,0.02460805688368060,0.024876036630832700,0.01832596717647060,0.016333842682812200,0.018154290653619300,0.015688590686053300,0.011637269882592600,1
14,4393,0.011700581712594300,0.008718307038609320,0.007689130173570680,0.007003217972704150,0.007538754584416620,0.008284973768054930,0.012247936664559600,0.021845346515337000,0.02925247655006670,0.0216396372716482,0.02527569139239350,0.02684967820120320,0.02666406205461900,0.031119159290387300,0.028147944810317200,0.02606585822999680,0.03694612593383240,0.03290132061087430,0.04974166433515220,0.03249284395223170,0.0260333512927804,0.03225959258118110,0.019496343905185700,0.01710772235359410,1
15,4496,0.004830063080680030,0.004890924814222860,0.005633130789367040,0.0033231763311610100,0.0039015231579695200,0.0038112333150842000,0.006610910848148060,0.012652156966414700,0.015052060942854600,0.01532082749276340,0.017653714041536200,0.01632204010578540,0.01811276401398520,0.015736959278190900,0.01860473529905140,0.02082512877267050,0.017751238971638200,0.019427381238627200,0.0180626612316542,0.01692944514507680,0.012471080493740500,0.011693095493829400,0.010372711667800800,0.008072378672648770,1
16,4497,0.00628795048987456,0.00620219670533785,0.005179472432846130,0.00479851126036366,0.004842134963054660,0.005496166450366970,0.007993163331093820,0.012759633713853100,0.015233833850196800,0.013587879625044700,0.013459274737954500,0.01235595685101980,0.012995465444299600,0.01407649604427250,0.012382157935532300,0.012605341012256900,0.014239758837356500,0.017494283287128000,0.015008067916720800,0.014415079761014500,0.016119977957905300,0.01593509620104510,0.008784020651849350,0.0077039827964310800,1
17,4498,0.008589809062732990,0.0075356375439737500,0.006388356149815940,0.005983173330032260,0.005807178632160380,0.007138601544527660,0.01063722871834750,0.015462778611389900,0.019674175141850700,0.01595362954822860,0.016013649900210100,0.014570656099694100,0.016330685058306900,0.017154959678118500,0.015329086534269500,0.014719337391939500,0.01768402181934370,0.020474045570378400,0.018043137126029500,0.01802272153766960,0.02018966023933990,0.020245615630478500,0.011525183940061000,0.009992460421787510,1
18,4499,0.0175043984389112,0.010478422144363500,0.009065612324755770,0.009488022660388950,0.009486684868670740,0.011103656244664200,0.015434064731969400,0.02322854107328030,0.028580749994497200,0.02702428009041560,0.021963893634266500,0.02457185051416230,0.02955169606532370,0.0269915535988552,0.026092908033598400,0.023882365218290300,0.02518296613257990,0.02839544168833100,0.02888926980614900,0.02790625863015180,0.029705306921948300,0.028104798040274600,0.02197215436378290,0.016501581486084600,0
19,4500,0.030533657228581200,0.02177863566658980,0.018987263651820200,0.018896676534205100,0.019143210539285600,0.020781770376768800,0.0285972063579276,0.04480386510233390,0.055302836760232300,0.05157898459946850,0.04830008777615080,0.05003760644230270,0.057742972498678100,0.05100104925250660,0.054638103117263,0.05392048121879980,0.04993748095213760,0.055616339008105800,0.05340917203275920,0.05249909401377930,0.04518903940188620,0.04349132268702420,0.03835558637279970,0.029918528776348600,1
20,4501,0.01081351304846730,0.008405079711979740,0.007500528795395910,0.0075583707596520600,0.00807675280069733,0.00858244939059366,0.011698961481382500,0.018964529055478600,0.02141786903593240,0.020586366693032600,0.01841476104157740,0.018554828872508800,0.024319123818764000,0.024731843753709500,0.021928057699546700,0.020725482484253600,0.021128792725818100,0.0234155212088759,0.024192826299432200,0.02288764314716480,0.021780770417161600,0.018653421522251600,0.016999996807349700,0.012762423135283700,2
21,4502,0.008999854889282690,0.0057580537424942200,0.005026139716000380,0.005329476392783520,0.005416239110101230,0.005821908896671610,0.007941570792420220,0.012190119012086300,0.014464899029841100,0.013057095703282900,0.011211444454596800,0.012265223040200200,0.014611444287163800,0.01227684765792830,0.012858079704318200,0.011678891036953700,0.012293316269073400,0.013793585024954400,0.013907470717044800,0.012667129954287100,0.012370513034493300,0.012394717428579900,0.009429979611007570,0.007967709326222360,2
22,4503,0.010627175757671600,0.005947480891426470,0.005275878517236260,0.005406946720079250,0.005486855418925070,0.005941191198274520,0.00805902664753231,0.013639739168746100,0.016927402037864200,0.015253500406289500,0.012842214980763000,0.014281781271710200,0.017891005829166100,0.014789051961544000,0.015262108105519600,0.014091762214293200,0.014490890706504600,0.016086463296977700,0.016088752289237500,0.014737262621102000,0.014615902133937200,0.014849999900566300,0.011778685201854200,0.00933993670305761,2
23,4504,0.001643629632394020,0.0014813140378313000,0.0012783031823862000,0.0012801569021080500,0.0012898467079504800,0.0013957203262364500,0.0021890306646141700,0.0034718563950395000,0.0034478271463198200,0.003062063021153710,0.0031569534761591700,0.0026554003049547900,0.002758377812156170,0.0034922934174890400,0.003387354756087510,0.0031631074580559200,0.003016909438197980,0.0032180615656887000,0.0029718872247401900,0.0033394419544123100,0.003454232468991760,0.0030813601351870900,0.0034790251810252500,0.0024773704380397900,2
24,4505,0.0024436467115141500,0.002192148360144850,0.0019189159404188000,0.0018468643125993300,0.0019122254487895500,0.001978375570738330,0.0023773416638149100,0.0035247626471185600,0.0034478613617693600,0.0030580002005439000,0.0031024405741281000,0.0023254135690410300,0.0023280416807795600,0.003371710653633910,0.004969778785818090,0.004209674617419340,0.004886794714685980,0.004608252817496990,0.00441104205563224,0.004292656060949100,0.003746578709294080,0.004236193552322720,0.0036320117052817800,0.0031541665672579200,1
25,4506,0.002503671990134800,0.0021608558441451200,0.001942442464320580,0.0018052033004446200,0.0018342185361762700,0.002043412917736770,0.0026627099365162200,0.004225332944881400,0.0037576310896854400,0.003985869162655380,0.0035057707822602100,0.0030504027528678500,0.0032451208153749700,0.003928971244663840,0.0036000967682727900,0.0037679385019056600,0.005033919893033650,0.005943398559202490,0.004628158420814150,0.006866209966411710,0.004445506915655680,0.010316401852380800,0.004846270271030510,0.00418270909309051,2
26,4507,0.00505024038626713,0.004329945031041750,0.003983367681750950,0.003904963069255780,0.004090072742288920,0.004522459293070220,0.006117057216461240,0.00975342807684471,0.008797855647655200,0.00921654074228087,0.0076398980839635000,0.007468264642420180,0.007787805685968190,0.008564239506674510,0.00772152306513244,0.007722053940382570,0.008822035358778120,0.010991056285764100,0.009955218649150190,0.00912542978909667,0.00833379944274778,0.008776152575716020,0.008570650648078250,0.006769879793516350,1
27,4508,0.006297972933848410,0.005659405686887880,0.005262983169068650,0.0052719462382597400,0.005551713490532050,0.006102818263678420,0.008818593083541470,0.010970928564894200,0.010066314471719200,0.014184148588421100,0.008008015391287820,0.009244019726286110,0.010121500592072300,0.00970024951018586,0.009005459930903850,0.008882668958329140,0.009933903606686240,0.017679610265347500,0.013079677604565800,0.010636737340450500,0.010102686964667400,0.010461395681288100,0.011565566617505500,0.007679033174512970,2
